status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
236000816506015_415788888527206,"Looking for Kleiner’s Gardner’s Art through the Ages, the Intro to Art History 51 A, B, and C textbook for Emerick's courses.",,status,,2013-09-04 20:07:37,0,0,0
236000816506015_415787335194028,Does anyone have the Parliamo Italiano student manual?,,status,,2013-09-04 20:00:02,0,0,0
236000816506015_415787161860712,Looking for: Immagina for Italian 33,,status,,2013-09-04 19:58:56,0,0,0
236000816506015_415736038532491,"Looking for:

Chemistry: A Molecular Approach, 2nd ed., by Steven Nivaldo Tro",,status,,2013-09-04 16:20:55,0,1,0
236000816506015_415774111862017,Does anyone have the books for Prof. Garry Gilbert's class on Jerusalem?,,status,,2013-09-04 19:17:57,0,0,0
236000816506015_415766218529473,Does anyone have the french 22 books?,,status,,2013-09-04 18:47:20,0,0,0
236000816506015_415764841862944,"Selling: All books for US History Until 1865 (Rita Roberts, History 70A).",,status,,2013-09-04 18:40:36,0,0,0
236000816506015_415763685196393,"looking for Reason & Responsibility, 15 ed.",,status,,2013-09-04 18:34:59,0,0,0
236000816506015_415759201863508,"Selling:

Psychological Science 4th edition by michael gazzaniga, todd heatherton, diane halpern (Softcover)",,status,,2013-09-04 18:15:48,0,0,0
236000816506015_415744141865014,Still have a Forensic Psych book if anyone wants to by it,,status,,2013-09-04 17:03:51,0,0,0
236000816506015_415342198571875,"I'm looking for:

Chem 14 (A Molecular Approach)
French 22 (Deux Mondes)

Thanks!",,status,,2013-09-03 16:52:16,0,2,0
236000816506015_415415948564500,"Buying:
Chemistry: A Molecular Approach, 2nd ed., by Steven Nivaldo Tro",,status,,2013-09-03 19:03:13,0,2,0
236000816506015_415733938532701,"Will BUY: Stats for Mgmt and Econ, 9th Ed by Keller (plus the supplementary CD ideally)  LET'S MAKE A DEAL!!!!",,status,,2013-09-04 16:09:39,0,0,0
236000816506015_415733778532717,"Buying:
Fundamentals of Physics Extended 9th Edition (Halliday & Resnick)
Essentials of Economics 5th or 6th Edition (Mankiw)",,status,,2013-09-04 16:08:36,0,0,0
236000816506015_415731911866237,"I'm looking for the book Chemistry: A Molecular Approach, 2 edition, by Steven Nivaldo Tro
Respond here or email me at emeill@students.pitzer.edu",,status,,2013-09-04 15:59:05,0,0,0
236000816506015_415731865199575,"Anyone selling: 
Prin of Macroeconomics Edition: 11th by Case",,status,,2013-09-04 15:58:52,0,0,0
236000816506015_372680899504672,"Selling (prices negotiable):
-Multivariable Calculus (McCallum et al 5th edition) $50
-Fuentes (Spanish 33) both textbooks $50 together
-Modern Physics $50
-Differential Equations (Borrelli and Coleman) $50
-Organic Chemistry (Bruice) and modeling kit $100",,status,,2013-05-14 21:17:28,0,12,0
236000816506015_415721408533954,"Looking to buy book for Geoffrey Herrera's POST040 PZ

Intro to International Relations Edition: 5th
Author: Jackson 
ISBN: 9780199694747
Copyright Year: 2013
Publisher: Oxford University Press",,status,,2013-09-04 15:14:55,0,0,0
236000816506015_415719711867457,"Hello I'm selling a brand new copy of ""The Science of Relationships"" for Psych of Close Relationships
I ended up having to drop the class last year so it's basically untouched!",,status,,2013-09-04 15:04:10,0,0,0
236000816506015_415703601869068,"Selling:

Basic Statistics For Business & Economics 8/e (Barely Used)- $145
The Drunkards Walk How Randomness Rules our Lives (Barely Used)- $10
Both for $150
If your taking Yamane's class you will want the book for the open book final.

Microeconomics- krugman 3 edition -$50

Cultural Resistance Reader- $20
Virgin Suicides- $10
Both for $25

Ti-84 Plus Silver Edition Calculator- $50

All prices are negotiable!",,status,,2013-09-04 14:03:10,0,0,0
236000816506015_415701465202615,"Selling:
Molecular Biology (Weaver 5th Edition)",,status,,2013-09-04 13:51:47,0,0,0
236000816506015_415696025203159,"Selling:

""Psychological Science"" (Gazzaniga, 3e)

""Essentials of Economics"" (Mankiw, 5e, 2 copies available)

""Investments"" (Bodie, 8e)

""American Government and Politics"" (Bessette)

""Premodern E Asia: to 1800"" (Ebrey)

""Neuroeconomics"" (Glimcher, 1e)",,status,,2013-09-04 13:26:51,1,0,0
236000816506015_415650675207694,Looking for Nuevos Horizontes Act Manuel for Spanish 33!,,status,,2013-09-04 11:02:33,0,1,0
236000816506015_415652268540868,still selling Chemistry: A Molecular Approach by Tro. message if interested.,,status,,2013-09-04 11:09:11,0,0,0
236000816506015_414071032032325,"Buying spanish 44 book:
Repase y escriba: Curso avanzado de gramática y composicion 6th ed. by Dominicis and Reynolds",,status,,2013-08-31 19:16:35,0,1,0
236000816506015_415524175220344,Looking for Spanish033 Fuentes books! hmu,,status,,2013-09-04 02:19:14,0,0,0
236000816506015_415509358555159,"Selling:

Racism on Trial - The Chicano Fight for Justice (Lopez)
Manifest Destiny and American Territorial Expansion - A Brief History with Documents (Greenberg)
The Unknown American Revolutions - The Unruly Birth of Democracy and the Struggle to Create America (Nash)",,status,,2013-09-04 01:23:19,0,0,0
236000816506015_414775078628587,"Selling:
Fuentes Conversacion y Gramática 4th edition (Rusch)
Calculus II (Marsden/Weinstein)
Other People's Money (Sterner)
The Nuts and Bolts of College Writing (Harvey)

Core I books from last year- 
The Leviathan
Primates and Philosophers
History of Sexuality
Patterns of Culture
First and Second Discourses
Nussbaum's Women and Human Development",,status,,2013-09-02 13:01:11,0,2,0
236000816506015_415500225222739,"LOOKING for: 
<Developmental Psychology: Childhood and Adolescence> by Shaffer and Kipp, 9th edition
<Primer in Positive Psychology> by Peterson",,status,,2013-09-04 01:14:12,0,0,0
236000816506015_415394231900005,Also selling the Chemistry book for 14/15,,status,,2013-09-03 17:14:55,0,2,0
236000816506015_372150919557670,"For sale, everything $5, prices negotiable:

Fuentes Lectura y redaccion, 4th ed
ISBN: 9780495898641

Fuentes Conversacion y Gramatica, 4th ed.
ISBN: 9781439082904

Mosaicos, 5th ed.
ISBN: 9780135001530

Elementary Analysis by Kenneth A Ross
ISBN: 9780387904597

Chemistry Structure and Dynamics, 4th ed., by Spencer, Bodner and Rickard
ISBN:  9780470129289

Ballet & Modern Dance by Jack Anderson
ISBN: 9780871271723

Dancing Women by Sally Banes
ISBN: 9780415111621

Peter Pan: The Original Story by J. M. Barrie
ISBN: 0060563079 or 046594004994

The Time Machine by HG Wells
ISBN: 9780375761188

The New Jim Crow by Michelle Alexander
ISBN: 9781595586438

Coming of Age in Mississippi by Anne Moody
ISBN: 9780440314882

Black Boy by Richard Wright
ISBN: 9780061443084

Southern Horrors and Other Writings by Ida B. Wells
ISBN: 9780312116958

The New Negro ed. by Alain Locke
ISBN: 9780684838311

Three African American Classics:
Up from Slavery by Booker T Washington
The Souls of Black Folk by WEB Du Bois
The Life of Frederick Douglas
ISBN: 9781463518813

Live from Death Row by Mumia Abu-Jamal
ISBN: 9780380727667

A Taste of Power by Elaine Brown
ISBN: 9780385471077

The Fire Next Time by James Baldwin
ISBN: 9780679744726

The African American Odyssey 2nd Ed. by Hine, Hine, and Harold
ISBN: 0130977969 or 978130977960",,status,,2013-05-13 11:58:23,0,5,0
236000816506015_372741926165236,"Selling: 
Fuentes: lectura y redaccion
Fuentes: conversacion y gramatica
Chemistry: A molecular Approach (Tro)",,status,,2013-05-15 01:40:00,0,3,0
236000816506015_415425108563584,"Also selling:

(2) Fuentes: Conversacion y Gramatica (textbook) 
(2) Patterns of Culture by Ruth Benedict, $5
After Dark by Haruki Murakami, $5",,status,,2013-09-03 19:40:47,0,2,0
236000816506015_415428485229913,"Selling:
Biology 2nd edition- Brooker
Chemistry: A molecular approach- Tro

Message me for details",,status,,2013-09-03 19:52:15,0,1,0
236000816506015_415422038563891,"Organizational Theory
*Values at Work (Cheney)-- $12

Intro Microeconomics
*Timothy Taylor's Principles of Microeconomics 2nd ed --$20
*Practice help book included!

Music Cultures of the World -- get both for $40
*World Music textbook (Miller & Shahriari)--$35 [CD included]
*Music in trinidad (Dudley)--$7

Music in Western Civilization MUS110A
*Norton Anthology Western Music: Ancient to Baroque [6th ed]--$30
*Norton Recorded Anthology of WM: Ancient to Baroque [6th ed]--$60 
*Music in the Western World (Weiss)--$25

Sociology and Its View of the World 
*Sociology: Making Sense of the Social World (Scott & Schwartz 2nd ed) $10",,status,,2013-09-03 19:26:20,0,0,0
236000816506015_331427486963347,"Selling: 
Fuentes: Conversacion y Gramatica (Spanish 33)  $50",,status,,2013-01-30 00:23:56,0,1,0
236000816506015_414980018608093,"Looking for:
Keller, Gerald: ""Statistics for Management & Economics"", Ninth Edition with supplementary CD

Froyen: Macroeconomics 10th edition",,status,,2013-09-02 21:50:07,0,1,0
236000816506015_415414075231354,"Selling:

Odell's Intro Macroecon:
Macroeconomics by Baumol, 11th ed (wrong edition but it shouldn't be too much of an issue - she writes her own problems)

Corporate Finance at Pomona:
Corporate Finance by Brealy 9th ed

Wildcard (don't know if any classes need these):
Wealth of Nations by Adam Smith
Guns, Germs and Steel by Jared Diamond 

message me if interested!",,status,,2013-09-03 18:53:44,0,0,0
236000816506015_373216726117756,"Got a Mosaicos Fifth edition for what, 30 bucks? Hollar",,status,,2013-05-16 15:13:06,0,4,0
236000816506015_415406621898766,"Selling books for Intermediate Macro and Microeconomics:

1. Microeconomics Theory and Applications with Calculus 2nd Edition by Jeffrey Perloff for $35.00
2. Macroeconomics  11th edition by Dornbusch, Fischer and Startz for $35.00

Both are in excellent condition like new!!
Hit me up if you're interested ...",,status,,2013-09-03 18:17:19,0,0,0
236000816506015_415402075232554,"Buying: 
-American Government: Roots and Reform by O'Connor, Sabato, and Yanus (11th or 12th edition)
-Fun Home: A Family Tragicomic (Alison Bechdel)
-Zami: A new spelling of my name (Audre Lorde)
-Feminist Theory Reader: Local and Global Perspectives (McCann and Kim)
-Persepolis by Marjane Satrapi",,status,,2013-09-03 17:55:30,0,0,0
236000816506015_373553896084039,Selling a Mosaicos 5th edition $18 dollars. Come by and snag it!,,status,,2013-05-17 19:32:40,1,3,0
236000816506015_400966116676150,Yo!  I've got the Chem 14/15 textbook (+ lab book + goggles) and Essential Calculus: Early Transcendentals if anyone needs them!  Let me know--I kinda super just want to get rid of them.,,status,,2013-07-28 18:39:26,0,4,0
236000816506015_414761951963233,"Looking for:
Spanish 33 (Rusch)
Chem 14/15",,status,,2013-09-02 12:26:31,2,4,0
236000816506015_372410866198342,"Selling for Phil 30, Gov/Econ 118, Lead 10, Intro Psych:

Philosophy of Science (Samir Okasha)

Philosophy of Politics (David Miller)

Knowledge and Environmental Policy (Ascher, Steelman, Healy)

The Policy Process, Susan G. Clark

4th Ed. Natural Resource and Environmental Economics

American Environmental Policy 1990-2006

Leader's Companion, J. Thomas Wren

3rd Ed. Psychological Science, Gazzinga, Heatherton, Halpern

Get in touch by Thursday if you're interested!",,status,,2013-05-13 22:51:02,0,1,0
236000816506015_414528458653249,"Selling:

Mosaicos 5th Edition for $20
Fuentes: Conversaciion y gramatica for $20
Fuentes: Lecturas y redaccion for $20
Essentials of Economics by Mankiw for $40

Msg me!",,status,,2013-09-02 01:11:36,1,3,0
236000816506015_415310205241741,"Looking for both books for spanish 33 (santizo)
Conversacion 4th ed and conversacion and gramatica 4th ed both Rusch",,status,,2013-09-03 15:40:11,1,0,0
236000816506015_415305681908860,Does anyone have Mosaicos: Spanish as a World Language 5th edition for Pitzer Spanish?,,status,,2013-09-03 15:18:33,0,0,0
236000816506015_415290175243744,"selling!
for Feminist Interpretations of the Bible w/ Jacobs:
The Red Tent
Handmaid's Tale",,status,,2013-09-03 14:09:22,1,0,0
236000816506015_415287778577317,"Also, anyone taking Lynch's classes: Juvenile Delinquency and Public Policy or Inequality and Public Policy, I am selling his books!",,status,,2013-09-03 13:57:25,0,0,0
236000816506015_415287505244011,Is anyone selling Reason and Responsibility by Schaffer and Landau?,,status,,2013-09-03 13:56:02,0,0,0
236000816506015_415286145244147,"Is anyone selling a used Course Reader for Core III Girls, Women, and Superstitions in Mathematics (OU)?",,status,,2013-09-03 13:48:51,0,0,0
236000816506015_415282001911228,selling Psychological Science by gazzaniga 4th edition. excellent condition!,,status,,2013-09-03 13:35:32,0,0,0
236000816506015_415255571913871,"Looking For:
GOVT20 w/ Martin books - 
Perspectives on American Politics Edition: 5th by Lasser
American Government: Brief Edition: 9th by Wilson",,status,,2013-09-03 12:03:03,1,0,0
236000816506015_415248041914624,"Buying:
Chemistry: A Molecular Approach, 2nd ed., by Steven Nivaldo Tro",,status,,2013-09-03 11:44:31,0,0,0
236000816506015_415004415272320,"SELLING:
1. all FWS (Science, Magic, and Literature: Prof Seth Lobis) books
2. Psychological Science by Gazzaniga 
3. Forty Studies that Changed Psychology by Hock
4. Introduction to the Practice of Statistics by Moore
5. Economics is Everywhere by Hamermesh

Please buy my books!",,status,,2013-09-02 23:21:15,1,3,0
236000816506015_415033775269384,"Hey! I'm selling:

1) Macroeconomics (8th edition)-Mankiw
2) Intermediate Microeconomics (8th edition) - Varian

Let me know if you're interested!",,status,,2013-09-03 02:07:03,0,0,0
236000816506015_415018221937606,"Looking for:
- Macroeconomics (Jones, 2nd edition)
- Intermediate Accounting (Spiceland, 7th edition)
- Statistics for Management & Econ (Kellar, 9th edition)",,status,,2013-09-03 00:35:46,0,2,0
236000816506015_415029238603171,"Desperately looking to buy ""Genetics: From Genes to Genomes (Fourth Edition)"" for Intro Genetics. Please contact me if you have a copy! :) Preferably lightly highlighted or not at all.",,status,,2013-09-03 01:33:38,0,0,0
236000816506015_415026138603481,Selling Research Methods in Psychology Edition: 9th for Research Design Class at Scripps,,status,,2013-09-03 01:06:15,0,0,0
236000816506015_413070048799090,"Is anyone the selling books for Music 110A for Joint Music (Music in Western Civilization)?

The titles are:

Norton Anthology of Western Music (w/out/6 CD's) (V1) Edition: 6th
Author: Burkholder 

History of Western Music (w/Registration Code) Edition: 8th",,status,,2013-08-28 23:34:31,0,8,0
236000816506015_415019738604121,"Looking for: 
Spanish044 book Repase y Escriba 
EA010 book Environmental Studies
if anyone has them",,status,,2013-09-03 00:48:09,0,0,0
236000816506015_415018881937540,"Selling:
The federalist papers
Civilization and Its Discontents Sigmund Freud 
Muhammad by Michael Cook
War in the blood Sex Politics and AIDS in southeast Asia by Chris Beyrer
Introduction to Comparative Politics",,status,,2013-09-03 00:41:56,0,0,0
236000816506015_415017958604299,Looking for an iClicker 2!,,status,,2013-09-03 00:33:49,0,0,0
236000816506015_415006091938819,"selling: Chemistry 2nd ed by Tro without access code for $80. 

Message me if interested.",,status,,2013-09-02 23:29:23,0,0,0
236000816506015_415001851939243,"looking for: intro to econometrics, 3rd edition",,status,,2013-09-02 23:11:56,0,0,0
236000816506015_414982525274509,"Selling:
1. ""Calculus II"" by Marsden/Weinstein
2. ""Calculus with Analytic Geometry"" by Simmons 

Please message me if you would like to buy any of these.",,status,,2013-09-02 22:03:56,0,0,0
236000816506015_414947635277998,"Looking for:

1. Kurs, ""Passwort Deutsch Volume 1"" (Germ001-PO)
2. Kurs, ""Passwort Deutsch Volume 2"" (Germ001-PO)
3. Wilson, ""American Government: Brief"" 9th Edition (Gov20)
4. Lasser, ""Perspectives on American Politics"" 5th Edition (Gov20)
5. Stewart, ""Calculus: Early Transcendentals"" 7th Edition (Math031)",,status,,2013-09-02 19:26:44,0,0,0
236000816506015_414942625278499,Selling Bio 43/44 book! message me if you want it.,,status,,2013-09-02 19:11:02,0,0,0
236000816506015_413939255378836,"SELLING: (Linguistics, French, Portuguese, Astronomy)

1. Deux Mondes
2. Moments Litteraires
3. Sur le Vif + student activities manual
4. Moderato Cantabile
5. Linguistics, an introduction to linguistic theory
6. Professor Landman's Combined Literature
7. Through the Language Glass
8. Portugues para Principiantes
9. The Cosmic Perspective

PLEASE CONTACT ME IF YOU WANT TO PURCHASE ANY OF THESE BOOKS. PRICES ARE NEGOTIABLE!!!",,status,,2013-08-31 13:23:55,0,9,0
236000816506015_371995512906544,Selling: Introductino to the Practics of Statistics (Math 120). Never before opened hehehe.,,status,,2013-05-13 01:53:22,1,2,0
236000816506015_414908758615219,"Hey guys I have a couple books Im trying to get rid of. Hit me up if you want any of them!

Bio 43/44 International edition, its paperback with no markings. 

Ethnographic Sorcery-Harry West, used for Intro Anthro at Scripps. 

Pocho- Jose Villarreal, used for education FYS. 

Black Boy-Richard Wright 

Taller de Escritores, used for Spanish 44 at Pomona. 

Black and White Photography-Harry Horenstein, used at Pomona. 

Environmental Studies- Thomas Easton, used for EA 10 at Pitz.",,status,,2013-09-02 17:33:43,0,0,0
236000816506015_414906455282116,Looking for books for Ghosts in the Machine at HMC,,status,,2013-09-02 17:22:53,0,0,0
236000816506015_413663085406453,Looking for french 33 books.,,status,,2013-08-30 17:47:46,0,7,0
236000816506015_414857508620344,"Looking for: 

Calculus Early Transcendentals Single Variable (Calculus I at Scripps)
Fundamentals of Physics Extended (Physics 33 at Keck)",,status,,2013-09-02 16:20:48,0,0,0
236000816506015_408089415963820,"Looking for: 

Conversacion 4th ed. by Rusche for Spanish 33 (Prof. Santizo) 
AND
Macroeconomics 12th ed.by Baumol (Prof. Odell)",,status,,2013-08-14 22:05:28,1,2,0
236000816506015_371160046323424,"Selling: 
Linear Algebra with Applications Leon 8th edition (for MATH060 Lin. Alg at Scripps)
Fundamentals of Physics Halliday 9th edition (for PHYS033/034L principles of physics at Keck)
Multivariable Calculus McCallum 5th edition (for MATH032 Calculus III at Scripps) 

message me if you need any of these! I am willing to negotiate :)  

Looking for: 
Modern Physics Harris 2nd edition (for PHYS035 at Keck)",,status,,2013-05-10 17:04:30,0,2,0
236000816506015_414818615290900,"Looking for

STUDENT'S GUIDE TO CALCULUS VOL II Edition: 2nd
Author: MARSDEN 
ISBN: 9780387962344
Copyright Year: 1985
Publisher: Springer Science and Med.

Deux Mondes (Cahier d'exer) Edition: 7th
Author: Terrell 
ISBN: 9780077412708
Copyright Year: 2013
Publisher: McGraw-Hill Publishers

Deux Mondes (w/out Connect French Access Code) Edition: 7th
Author: Terrell 
ISBN: 9780073386454
Copyright Year: 2013
Publisher: McGraw-Hill Publishers

American Protest Literature Edition: N/A
Author: Trodd 
ISBN: 9780674027633
Copyright Year: 2006
Publisher: Harvard University Press

Pocket Style Manual Edition: 6th
Author: Hacker 
ISBN: 9780312542542
Copyright Year: 2012
Publisher: Bedford Publishers, Incorporated",,status,,2013-09-02 15:37:39,0,0,0
236000816506015_401363323303096,"selling books for:
chem 14/15 (tro)
bio 43/44 (brooker)
calc 2 (stewart, 7th ed)

please someone take them",,status,,2013-07-29 22:37:27,1,7,0
236000816506015_414804921958936,"buying:
Micoreconomics & Aplia Access Card (1 Semester) by Paul Krugman",,status,,2013-09-02 14:59:58,0,0,0
236000816506015_414789988627096,"Buying:
Chemistry: A Molecular Approach, 2nd ed., by Steven Nivaldo Tro
Biology, 2nd ed., by Brooker, Widmaier, Graham, and Stiling",,status,,2013-09-02 13:53:16,0,4,0
236000816506015_414797318626363,Joining the last minute textbook search to say that I'm looking for Quantum Chemistry 2e by McQuarrie.,,status,,2013-09-02 14:25:17,2,0,0
236000816506015_414785105294251,"looking for
Chemistry: A Molecular Approach Package Claremont McKenna College for CHEM014L KS-05",,status,,2013-09-02 13:38:23,1,5,0
236000816506015_414792715293490,"selling: 
Bio 43/44 (Brooker)
Art 100A Art Fundamentals 12th edition (Ocvirk)",,status,,2013-09-02 14:05:31,0,0,0
236000816506015_414776791961749,selling bio 43/44 (brooker),,status,,2013-09-02 13:04:56,0,2,0
236000816506015_414776571961771,"Selling Bio 43/44 Keck book, new!! message me an offer",,status,,2013-09-02 13:03:46,0,0,0
236000816506015_414758828630212,Looking for Linear Algebra and Its Applications. Author: Lay. 4th Ed.,,status,,2013-09-02 12:13:49,0,1,0
236000816506015_414755188630576,Want: Psychological Science and Calculus: Early Trans Edition: 7th,,status,,2013-09-02 11:59:53,0,0,0
236000816506015_412359762203452,"Selling:
Organic Chemistry book Paula Yurkanis Bruice 6th edition
Organic Chemistry as a second language 1st semester klein
Spanish 102 Hoja de Ruta Priscillla Gac-Artigas 6th edition 
Macroeconomics Principles and Policy Baumol 12th edition
Microeconomis Colander 8th edition",,status,,2013-08-26 18:36:23,2,3,0
236000816506015_414735095299252,"And I am now, once again, selling Bio 43/44 textbook for Keck. Please message me if you want it!",,status,,2013-09-02 10:47:31,0,0,0
236000816506015_370587563047339,"Selling Financial Accounting by Libby for Accounting (Econ86) with Massoud, Bio book for lecture (bio 44) with Dr Macfarlane, psych books for class with Cathy Reed, (Psych 30) and Essential Calculus (Math 31) with Germane",,status,,2013-05-09 00:14:26,0,4,0
236000816506015_414064825366279,Selling Chem 14/15.,,status,,2013-08-31 18:44:51,0,8,0
236000816506015_414536261985802,"Selling:

French 1&2&22 wiz Aitel: Deux Mondes
French 33 wiz Haskell: En bonne Forme
French 44 wiz Shelton: Moments Litteraires
Math 60 wiz Bradley: Introductory Linear Algebra by Kolman
Econ 102 wiz Burdekin: Macroeconomics by Froyen 
Gov 60 wiz Pei: Cases in Comparative Politics
Gov 154 wiz Ascher: The United Nations and Changing World Politics
Gov 154 wiz Ascher: International Organizations: The Politics and Processes of Global Governance
Asian History wiz Rosenbaum: A Short History of Indonesia

Extra Sale:
FWS wiz Crockett: Nickel and Dimed

MSG me if you are interested!",,status,,2013-09-02 02:05:28,0,0,0
236000816506015_371869639585798,"TRYING TO GET RID OF:

Essentials of Economics (5th edition) 
and Macroeconomics (Blanchard Johnson)",,status,,2013-05-12 16:43:24,0,1,0
236000816506015_401381589967936,"Selling books for
Bio 44 (mcfarlane)
Calc II (Stewart's, Prof Swift) 
Psych 30 (Reed's)",,status,,2013-07-30 00:30:14,0,1,0
236000816506015_414528641986564,Anyone have books for Ascher Gov 60?,,status,,2013-09-02 01:13:02,0,0,0
236000816506015_412675005505261,"Selling Chem 14/15 book— Chemistry: A Molecular Approach, by Nivaldo J. Tro",,status,,2013-08-27 16:36:48,0,1,0
236000816506015_411063595666402,"Selling:
- Macroeconomics by Baumol (11th ed)
- Principles of Microeconomics by Mankiw (6th ed)
- Microeconomics by Krugman & Wells (2nd ed)
- Calculus w/ Analytic Geometry by Simmons (2nd ed)
- Adobe Photoshop CS5 Classroom in a book (w/ CD)

Looking:
- Microeconomics by Goolsbee, Levitt, & Syverson
- The Antitrust Revolution by Kwoka (6th ed)
- Industrial Organization by Waldman (4th ed)",,status,,2013-08-22 19:42:50,0,8,0
236000816506015_414370875335674,Looking for Making the Connections: How to Guide for Org Chem Lab 2nd ed. by Padias,,status,,2013-09-01 16:38:17,0,0,0
236000816506015_414063815366380,"Anyone selling Economics by Baumol 12th edition, or the study guide for this textbook?",,status,,2013-08-31 18:37:58,0,0,0
236000816506015_414050705367691,Selling Microeconomics by Besanko 4th Edition,,status,,2013-08-31 17:35:55,0,1,0
236000816506015_414043558701739,"Selling for CMC freshmen in FWS:

The Portable Mark Twain edited by Tom Quirk (for McGrath's FWS class)",,status,,2013-08-31 17:05:16,0,0,0
236000816506015_413654548740640,"Selling:
Biology by Brooker for Bio 43 and 44
Psychology by David Myers 9th edition (prof. Krauss's intro psych class)
Books from FHS Culture and Politics in Europe taught by Petropoulos",,status,,2013-08-30 17:04:16,1,1,0
236000816506015_413993928706702,"Looking to buy Essentials of Economics, 6th edition by Mankiw (ISBN: 9780538453080). Anyone? :)",,status,,2013-08-31 15:35:08,0,1,0
236000816506015_413958998710195,"Looking to BUY (for SOC 001 PZ and SOC 165 PZ):

Unequal Childhoods (Lareau)
Second Shift (Hochschild)

Philosophers Without Gods (Antony)
Portable Atheist (Hitchens)
What is Humanism, and Why Does it Matter? (Pinn)
What You Don’t Know About Religion (but Should) (Cragun)",,status,,2013-08-31 14:52:26,0,0,0
236000816506015_406698259436269,"My sister was an anthro major and I have essentially all of her books. They have some underlining and light notes so I can't trade them all in on Amazon, but I will sell any/all of them very cheap.",,status,,2013-08-12 15:21:11,1,4,0
236000816506015_413703855402376,"Looking For:

Italian 33 book Immagina by Cummings",,status,,2013-08-30 20:46:30,0,1,0
236000816506015_413702515402510,Selling Deux Mondes with access code (For French 22),,status,,2013-08-30 20:41:39,1,0,0
236000816506015_411108048995290,Still selling Bio 43/44 book! (please please please someone take it - prices negotiable),,status,,2013-08-22 23:42:05,0,2,0
236000816506015_413677345405027,"I'm also looking for books for MUS 110A
Titles:
Norton Anthology of Western Music (w/out/6 CD's) (V1) Edition: 6th
Author: Burkholder 
History of Western Music (w/Registration Code) Edition: 8th
Thanks.",,status,,2013-08-30 18:29:53,0,0,0
236000816506015_413371188768976,Selling Ochem text books for Keck.,,status,,2013-08-29 20:22:28,0,3,0
236000816506015_413384945434267,Looking for habits of heart,,status,,2013-08-29 21:10:22,0,0,0
236000816506015_413358625436899,"Looking for Social Psychology Third Edition (Gilovich, Keltner, Chen) for Valdesolo at CMC
 ISBN: 0393138488",,status,,2013-08-29 19:14:59,0,0,0
236000816506015_412088902230538,"looking for:
- Financial Accounting (14th ed.)
- Macroeconomics (Jones, 2nd ed.)",,status,,2013-08-25 23:12:37,0,2,0
236000816506015_412620098844085,anyone selling organic chemistry 2nd edition by Joseph Hornback?,,status,,2013-08-27 12:59:16,1,5,0
236000816506015_413322435440518,"SELLING Books from Prof. Robert Valenza's FHS: Individual, Community, & Culture (FHS 010 CM-10)
-The Analects, Confucius
-Republic, Plato
-King Lear, Shakespeare
-The Death of Ivan Ilyich, Leo Tolstoy
-The Bhagavad-Gita, Miller
-4 Texts on Socrates, West
-Sense and Sensibility, Jane Austen
-Civilization and Its Discontents, Sigmund Freud

Great class, by the way",,status,,2013-08-29 16:29:42,2,1,0
236000816506015_413318465440915,"SELLING MATH031 (CMC Calc 2) 
Single Variable Essential Calculus, 2nd Ed., by James Stewart",,status,,2013-08-29 16:10:04,0,0,0
236000816506015_413318115440950,"SELLING GOV020 Textbooks (from Prof. Giorgi Areshidze)
-Democracy in America, Alexis de Tocqueville, trans. by Harvey C. Mansfield and Delba Winthrop
-The Federalist (Papers)
-The Anti-Federalist, Edited by Herbert J. Storing
-Toward a More Perfect Union, Edited by Joseph M. Bessette",,status,,2013-08-29 16:08:00,0,0,0
236000816506015_413288038777291,"Looking for: Pere Goriot, Sonnets & Poems, Medea, Merchant of Venice (Farrell, FWS 010 02)",,status,,2013-08-29 14:03:32,0,3,0
236000816506015_413003468805748,Selling Brooker Bio 2nd ed. (Bio 43),,status,,2013-08-28 17:19:13,0,4,0
236000816506015_412748808831214,"Looking for:
American Government and Politics (Busch, Govt20)
Repase y Escriba (Hernandez, Span44)",,status,,2013-08-27 23:11:06,1,2,0
236000816506015_413089198797175,"Looking for:
University Physics for the Life Sciences (Knight)",,status,,2013-08-29 01:40:01,0,0,0
236000816506015_409809872458441,"Selling: Brooker's Bio, 2nd ed, brand new. (happened to buy an extra copy) (For AISS and Bio 43)",,status,,2013-08-19 17:14:42,0,2,0
236000816506015_413069128799182,"Looking for-

University Physics for the Life Sciences (Knight)
Graduate of Review of Tonal Theory (Laitz)-Music Theory I
Land of Smoke & Mirrors (Brook)-Core 3 Hollywood
How to Read a Film (Monaco)-Core 3 Hollywood

Thanks!! ^^",,status,,2013-08-28 23:27:25,0,0,0
236000816506015_412985678807527,"Selling: 
Calculus with Analytic Geometry (Valenza, Calc30)
Fuentes: Conversación y Gramática (Span33)",,status,,2013-08-28 16:15:38,0,2,0
